Outlet_ID,province,uplift_gap_litres,composite_gravity_score,competition_density_score,roi_score,roi_rank,allocation_tier,recommended_spend_type,Trade_Spend_Allocation_LKR
OUT_01850,Western,152.10320000000002,0.29,24.24,0.017476199683042794,4421,None,None,0.0
OUT_04540,Western,142.2683,0.31,24.24,0.017473523375594296,4422,None,None,0.0
OUT_00575,Western,77.8818,1.11,48.48,0.01747146281325788,4423,None,None,0.0
OUT_08987,Western,155.0821,0.42,36.36,0.017434283190578156,4424,None,None,0.0
OUT_02354,Western,182.3601,0.56,57.58,0.017432853533629226,4425,None,None,0.0
OUT_03462,Western,76.3532,0.99,42.42,0.017408951635191156,4426,None,None,0.0
OUT_02395,Western,76.81,1.19,51.52,0.017403636709824827,4427,None,None,0.0
OUT_06155,Western,540.1261000000001,0.13,39.39,0.01738459841544937,4428,None,None,0.0
OUT_01317,Western,95.3523,0.46,24.24,0.017377994453248814,4429,None,None,0.0
OUT_03956,Western,85.2701,1.07,51.52,0.017372240479817214,4430,None,None,0.0
OUT_04074,Western,90.49799999999999,1.24,63.64,0.017360383663366334,4431,None,None,0.0
OUT_00923,Western,467.4106,0.15,39.39,0.017358650656102998,4432,None,None,0.0
OUT_07514,Western,75.327,0.86,36.36,0.01733972698072805,4433,None,None,0.0
OUT_07085,Western,258.8171,0.27,39.39,0.017301464966575884,4434,None,None,0.0
OUT_04652,Western,45.840999999999994,1.41,36.36,0.0173008056745182,4435,None,None,0.0
OUT_03593,Western,79.1284,1.28,57.58,0.017289920109252305,4436,None,None,0.0
OUT_02816,Western,84.6875,1.01,48.48,0.017286656224737268,4437,None,None,0.0
OUT_01051,Western,223.00220000000002,0.43,54.55,0.01726209648964897,4438,None,None,0.0
OUT_06022,Western,107.47390000000001,0.6,36.36,0.017260262312633834,4439,None,None,0.0
OUT_00432,Western,728.4444000000001,0.11,45.45,0.017250567061356296,4440,None,None,0.0
OUT_03501,Western,202.3229,0.37,42.42,0.01724078143712575,4441,None,None,0.0
OUT_03810,Western,70.8871,1.35,54.55,0.017227288028802884,4442,None,None,0.0
OUT_07998,Western,65.5066,1.62,60.61,0.017224588865443924,4443,None,None,0.0
OUT_02518,Western,67.2407,1.11,42.42,0.017189584753569784,4444,None,None,0.0
OUT_01514,Western,642.1700000000001,0.1,36.36,0.017188704496788013,4445,None,None,0.0
OUT_06942,Western,209.7978,0.43,51.52,0.017176895277989334,4446,None,None,0.0
OUT_07470,Western,83.7862,0.89,42.42,0.017174048364808844,4447,None,None,0.0
OUT_07263,Western,468.5755,0.17,45.45,0.01714915715823466,4448,None,None,0.0
OUT_05854,Western,533.9096999999999,0.12,36.36,0.01714913383297644,4449,None,None,0.0
OUT_01298,Western,226.33660000000003,0.26,33.33,0.017141717448295957,4450,None,None,0.0
OUT_02638,Western,240.9481,0.33,45.45,0.017117948977395048,4451,None,None,0.0
OUT_04668,Western,71.24629999999999,1.48,60.61,0.017114839149488716,4452,None,None,0.0
OUT_04821,Western,111.26549999999999,0.9,57.58,0.01709439228405599,4453,None,None,0.0
OUT_06542,Western,121.75170000000001,0.95,66.67,0.01709237697650362,4454,None,None,0.0
OUT_06785,Western,245.57899999999998,0.26,36.36,0.017090615631691647,4455,None,None,0.0
OUT_06133,Western,61.9402,0.78,27.27,0.017089973823841528,4456,None,None,0.0
OUT_02711,Western,84.4359,1.0,48.48,0.017064652384801943,4457,None,None,0.0
OUT_03758,Western,68.357,1.84,72.73,0.017059118404991185,4458,None,None,0.0
OUT_04470,Western,78.6546,0.81,36.36,0.017053058351177736,4459,None,None,0.0
OUT_06148,Western,209.5652,0.23,27.27,0.01704987477891758,4460,None,None,0.0
OUT_00572,Western,133.6503,0.67,51.52,0.01704982882711348,4461,None,None,0.0
OUT_00163,Western,437.2642000000001,0.24,60.61,0.017033502353514043,4462,None,None,0.0
OUT_08339,Western,127.5057,0.58,42.42,0.0170320833717181,4463,None,None,0.0
OUT_07898,Western,192.88480000000004,0.41,45.45,0.017025353713670612,4464,None,None,0.0
OUT_00376,Western,558.2753,0.16,51.52,0.017007625285605486,4465,None,None,0.0
OUT_05717,Western,89.04230000000001,1.06,54.55,0.016990969936993703,4466,None,None,0.0
OUT_03993,Western,196.2065,0.48,54.55,0.01695393699369937,4467,None,None,0.0
OUT_08430,Western,111.97370000000001,0.29,18.18,0.016930330031282585,4468,None,None,0.0
OUT_07862,Western,93.65299999999999,0.62,33.33,0.016913737256044274,4469,None,None,0.0
OUT_06675,Western,107.2769,0.35,21.21,0.01690540972534894,4470,None,None,0.0
OUT_06854,Western,122.4798,0.39,27.27,0.016896753448885745,4471,None,None,0.0
OUT_07410,Western,152.63400000000001,0.38,33.33,0.01689511214681037,4472,None,None,0.0
OUT_04673,Western,107.57159999999999,0.92,57.58,0.01689413997951519,4473,None,None,0.0
OUT_07870,Western,180.37619999999998,0.52,54.55,0.016884900810081007,4474,None,None,0.0
OUT_01134,Western,358.6802,0.19,39.39,0.01687279970289676,4475,None,None,0.0
OUT_00737,Western,489.7907,0.16,45.45,0.016871154359526373,4476,None,None,0.0
OUT_06990,Western,432.6561,0.24,60.61,0.016853995130660604,4477,None,None,0.0
OUT_07460,Western,147.51919999999998,0.53,45.45,0.016832115392895582,4478,None,None,0.0
OUT_07703,Western,755.0525,0.09,39.39,0.016824641000247584,4479,None,None,0.0
OUT_03324,Western,431.7855,0.11,27.27,0.01680099221789883,4480,None,None,0.0
OUT_04970,Western,72.85220000000001,0.93,39.39,0.016774584303045313,4481,None,None,0.0
OUT_00429,Western,172.10750000000002,0.57,57.58,0.016746547456469786,4482,None,None,0.0
OUT_06515,Western,211.3089,0.44,54.55,0.016737338613861386,4483,None,None,0.0
OUT_01209,Western,87.4799,0.83,42.42,0.016722320819898665,4484,None,None,0.0
OUT_04204,Western,72.8462,0.44,18.18,0.016711328467153286,4485,None,None,0.0
OUT_00309,Western,491.63349999999997,0.23,66.67,0.01670987217378454,4486,None,None,0.0
OUT_02216,Western,203.82709999999997,0.48,57.58,0.016701435302150902,4487,None,None,0.0
OUT_06054,Western,125.32969999999999,0.74,54.55,0.016695585598559857,4488,None,None,0.0
OUT_00774,Western,63.5116,1.46,54.55,0.016692517731773177,4489,None,None,0.0
OUT_07088,Western,140.08999999999997,0.3,24.24,0.01665095087163233,4490,None,None,0.0
OUT_00340,Western,512.4661,0.21,63.64,0.016648805847772275,4491,None,None,0.0
OUT_06829,Western,66.01689999999999,0.94,36.36,0.016610247858672374,4492,None,None,0.0
OUT_03828,Western,453.6811,0.17,45.45,0.016604044564047363,4493,None,None,0.0
OUT_07301,Western,63.7437,1.05,39.39,0.016571152512998268,4494,None,None,0.0
OUT_00187,Western,520.3867,0.09,27.27,0.016566962504421648,4495,None,None,0.0
OUT_03708,Western,116.7189,0.53,36.36,0.016558088062098502,4496,None,None,0.0
OUT_03394,Western,87.7756,0.59,30.3,0.01654556038338658,4497,None,None,0.0
OUT_07770,Western,102.04570000000001,0.9,54.55,0.01653305670567057,4498,None,None,0.0
OUT_06683,Western,88.9085,0.75,39.39,0.01650937732111909,4499,None,None,0.0
OUT_00780,Western,87.4471,0.99,51.52,0.01648374504950495,4500,None,None,0.0
OUT_03225,Western,116.3116,0.7,48.48,0.016454753435731606,4501,None,None,0.0
OUT_01879,Western,603.9748,0.11,39.39,0.016448929933151772,4502,None,None,0.0
OUT_07132,Western,171.5822,0.3,30.3,0.016445578274760383,4503,None,None,0.0
OUT_06822,Western,73.6179,1.24,54.55,0.016433158595859587,4504,None,None,0.0
OUT_08741,Western,71.7823,1.41,60.61,0.016428021912027267,4505,None,None,0.0
OUT_08941,Western,86.9723,0.82,42.42,0.016424985260248732,4506,None,None,0.0
OUT_07184,Western,201.17430000000002,0.28,33.33,0.01640804078065832,4507,None,None,0.0
OUT_03085,Western,142.1463,0.43,36.36,0.016360521680942184,4508,None,None,0.0
OUT_03193,Western,75.9872,1.0,45.45,0.0163589235737352,4509,None,None,0.0
OUT_06164,Western,97.0193,1.14,66.67,0.01634431830944288,4510,None,None,0.0
OUT_00777,Western,127.17920000000001,0.48,36.36,0.016339940042826552,4511,None,None,0.0
OUT_06337,Western,101.8797,0.55,33.33,0.01632211913778037,4512,None,None,0.0
OUT_02685,Western,103.7634,0.54,33.33,0.01632165336440431,4513,None,None,0.0
OUT_02377,Western,74.8985,0.88,39.39,0.016318564000990344,4514,None,None,0.0
OUT_03247,Western,87.41329999999999,0.81,42.42,0.01630694910179641,4515,None,None,0.0
OUT_00831,Western,118.1417,0.64,45.45,0.01627786609257266,4516,None,None,0.0
OUT_05174,Western,172.2744,0.41,42.42,0.016267274067250113,4517,None,None,0.0
OUT_07545,Western,209.81789999999998,0.43,54.55,0.016241529612961294,4518,None,None,0.0
OUT_02718,Western,71.73360000000001,0.64,27.27,0.01623965475769367,4519,None,None,0.0
OUT_07477,Western,100.2119,0.8,48.48,0.0162024090541633,4520,None,None,0.0
OUT_01517,Western,92.7869,0.97,54.55,0.01620221296129613,4521,None,None,0.0
OUT_00843,Western,242.6418,0.31,45.45,0.016193532400430567,4522,None,None,0.0
OUT_02324,Western,250.3227,0.32,48.48,0.01618901859337106,4523,None,None,0.0
OUT_02439,Western,195.6535,0.61,72.73,0.016187255526922552,4524,None,None,0.0
OUT_07535,Western,187.596,0.27,30.3,0.016182402555910542,4525,None,None,0.0
OUT_06585,Western,64.88419999999999,0.78,30.3,0.016169225559105427,4526,None,None,0.0
OUT_07359,Western,84.0205,1.65,84.85,0.016148377984857312,4527,None,None,0.0
OUT_08548,Western,86.5316,0.64,33.33,0.01613172851733178,4528,None,None,0.0
OUT_03032,Western,103.02459999999999,0.49,30.3,0.016128451757188498,4529,None,None,0.0
OUT_07319,Western,66.9104,1.41,57.58,0.016105097985660635,4530,None,None,0.0
OUT_04712,Western,117.37019999999998,0.72,51.52,0.016090354912414315,4531,None,None,0.0
OUT_03603,Western,127.35940000000001,0.74,57.58,0.016088418572891772,4532,None,None,0.0
OUT_06263,Western,105.7064,0.66,42.42,0.016067762321510824,4533,None,None,0.0
OUT_05063,Western,75.0166,0.8,36.36,0.016063511777301927,4534,None,None,0.0
OUT_01673,Western,98.8853,1.05,63.64,0.016062742110148513,4535,None,None,0.0
OUT_04920,Western,207.0982,0.36,45.45,0.01605066781485468,4536,None,None,0.0
OUT_04087,Western,239.97449999999998,0.29,42.42,0.01602777637033625,4537,None,None,0.0
OUT_02386,Western,316.2595,0.22,42.42,0.016024203132197146,4538,None,None,0.0
OUT_04954,Western,220.21269999999998,0.36,48.48,0.016021942603071947,4539,None,None,0.0
OUT_02775,Western,224.5202,0.18,24.24,0.01601174167987322,4540,None,None,0.0
OUT_03514,Western,75.5878,1.24,57.58,0.016000148856264936,4541,None,None,0.0
OUT_01486,Western,116.42710000000001,0.43,30.3,0.01599477731629393,4542,None,None,0.0
OUT_06218,Western,254.45900000000003,0.33,51.52,0.015988474866717443,4543,None,None,0.0
OUT_01951,Western,416.3057,0.19,48.48,0.015985869644300727,4544,None,None,0.0
OUT_02191,Western,192.747,0.46,54.55,0.01596104770477048,4545,None,None,0.0
OUT_07525,Western,99.3063,0.94,57.58,0.015935118129054283,4546,None,None,0.0
OUT_03392,Western,80.4659,1.16,57.58,0.015933841584158417,4547,None,None,0.0
OUT_08650,Western,135.624,0.51,42.42,0.015930041455550437,4548,None,None,0.0
OUT_04326,Western,198.3099,0.3,36.36,0.01592424250535332,4549,None,None,0.0
OUT_03788,Western,76.2271,1.16,54.55,0.0159178102610261,4550,None,None,0.0
OUT_00457,Western,494.5307000000001,0.13,39.39,0.015917056449616242,4551,None,None,0.0
OUT_00720,Western,517.5056,0.18,57.58,0.015901503584841242,4552,None,None,0.0
OUT_02472,Western,157.2754,0.5,48.48,0.015892825383993534,4553,None,None,0.0
OUT_02653,Western,91.4005,0.86,48.48,0.015886101455133386,4554,None,None,0.0
OUT_06408,Western,75.8344,1.1,51.52,0.015883061690784465,4555,None,None,0.0
OUT_01654,Western,449.00600000000003,0.1,27.27,0.015882773257870533,4556,None,None,0.0
OUT_02875,Western,181.18640000000002,0.38,42.42,0.015856939659143254,4557,None,None,0.0
OUT_06666,Western,220.5187,0.53,72.73,0.015851744337447442,4558,None,None,0.0
OUT_06296,Western,137.2618,0.43,36.36,0.015798333511777302,4559,None,None,0.0
OUT_06186,Western,449.3056,0.11,30.3,0.015790292651757187,4560,None,None,0.0
OUT_05343,Western,201.6141,0.34,42.42,0.01578737770612621,4561,None,None,0.0
OUT_08760,Western,83.2944,0.88,45.45,0.015780209257265875,4562,None,None,0.0
OUT_08091,Western,210.18439999999998,0.28,36.36,0.015752578158458243,4563,None,None,0.0
OUT_05101,Western,491.2008,0.11,33.33,0.015739029420332073,4564,None,None,0.0
OUT_07052,Western,108.1408,0.72,48.48,0.015735928860145514,4565,None,None,0.0
OUT_07404,Western,83.2089,1.05,54.55,0.015728054905490552,4566,None,None,0.0
OUT_08378,Western,161.76439999999997,0.54,54.55,0.01572507218721872,4567,None,None,0.0
OUT_01049,Western,211.6874,0.21,27.27,0.015724921825256453,4568,None,None,0.0
OUT_07361,Western,115.9293,0.63,45.45,0.015723457265877285,4569,None,None,0.0
OUT_02676,Western,214.68189999999998,0.34,45.45,0.015714068030139933,4570,None,None,0.0
OUT_05042,Western,104.82570000000001,0.56,36.36,0.015712631691648826,4571,None,None,0.0
OUT_07213,Western,90.5895,0.7,39.39,0.01570008665511265,4572,None,None,0.0
OUT_01880,Western,143.6474,0.64,57.58,0.015693809491293956,4573,None,None,0.0
OUT_03631,Western,612.8783,0.08,30.3,0.01566462108626198,4574,None,None,0.0
OUT_08746,Western,108.46840000000002,0.67,45.45,0.01564560344456405,4575,None,None,0.0
OUT_00981,Western,202.0772,0.43,54.55,0.015642339513951397,4576,None,None,0.0
OUT_07569,Western,63.563199999999995,0.77,30.3,0.015636953354632586,4577,None,None,0.0
OUT_08687,Western,102.2947,0.71,45.45,0.0156360036598493,4578,None,None,0.0
OUT_08553,Western,263.12519999999995,0.33,54.55,0.015631199999999998,4579,None,None,0.0
OUT_06684,Western,161.9716,0.36,36.36,0.015607541755888653,4580,None,None,0.0
OUT_00401,Western,121.0971,0.52,39.39,0.015590614508541718,4581,None,None,0.0
OUT_00539,Western,529.0878,0.11,36.36,0.015578066916488225,4582,None,None,0.0
OUT_02529,Western,106.8081,0.5,33.33,0.015556087969705798,4583,None,None,0.0
OUT_08962,Western,83.5348,1.09,57.58,0.015543347900307274,4584,None,None,0.0
OUT_00248,Western,379.77230000000003,0.19,45.45,0.015534281377825618,4585,None,None,0.0
OUT_03539,Western,114.695,0.67,48.48,0.015530648746968473,4586,None,None,0.0
OUT_08870,Western,114.1722,0.59,42.42,0.015513956241363426,4587,None,None,0.0
OUT_02725,Western,126.38369999999999,0.57,45.45,0.015508871689989233,4588,None,None,0.0
OUT_06872,Western,75.2881,1.08,51.52,0.015481939832444782,4589,None,None,0.0
OUT_07784,Western,447.96790000000004,0.15,42.42,0.01547562989405804,4590,None,None,0.0
OUT_01151,Western,101.2379,0.57,36.36,0.015445825214132762,4591,None,None,0.0
OUT_06339,Western,115.76410000000001,0.7,51.52,0.015429335491241432,4592,None,None,0.0
OUT_08691,Western,201.1852,0.24,30.3,0.015426341214057506,4593,None,None,0.0
OUT_02470,Western,246.40120000000002,0.48,75.76,0.015408100052110473,4594,None,None,0.0
OUT_04535,Western,238.9167,0.28,42.42,0.015406880700138187,4595,None,None,0.0
OUT_06149,Western,145.0356,0.59,54.55,0.015404321152115211,4596,None,None,0.0
OUT_03955,Western,202.2471,0.4,51.52,0.01540343488194973,4597,None,None,0.0
OUT_02444,Western,482.11719999999997,0.1,30.3,0.015403105431309903,4598,None,None,0.0
OUT_06891,Western,196.22719999999998,0.65,81.82,0.015400589229654675,4599,None,None,0.0
OUT_04491,Western,71.8759,1.19,54.55,0.015397357515751576,4600,None,None,0.0
OUT_04653,Western,75.5065,0.7,33.33,0.015396023885814158,4601,None,None,0.0
OUT_07507,Western,70.0819,1.22,54.55,0.015391524392439244,4602,None,None,0.0
OUT_00024,Western,1436.9193,0.04,36.36,0.01538457494646681,4603,None,None,0.0
OUT_01576,Western,82.0576,0.7,36.36,0.015374817987152033,4604,None,None,0.0
OUT_05617,Western,115.34299999999999,0.7,51.52,0.015373210205635944,4605,None,None,0.0
OUT_04539,Western,64.6392,0.96,39.39,0.015363612775439463,4606,None,None,0.0
OUT_02402,Western,99.46470000000001,0.81,51.52,0.015340138423457732,4607,None,None,0.0
OUT_05188,Western,541.2991999999999,0.14,48.48,0.015315660468876313,4608,None,None,0.0
OUT_02299,Western,73.7848,0.9,42.42,0.015293947489636113,4609,None,None,0.0
OUT_05779,Western,75.3519,0.88,42.42,0.015271688622754492,4610,None,None,0.0
OUT_03716,Western,85.06280000000001,0.67,36.36,0.015254838329764459,4611,None,None,0.0
OUT_05494,Western,264.6893,0.32,54.55,0.015247628442844286,4612,None,None,0.0
OUT_03087,Western,148.28879999999998,0.54,51.52,0.015246753998476768,4613,None,None,0.0
OUT_05563,Western,208.6957,0.45,60.61,0.01524315289725694,4614,None,None,0.0
OUT_07339,Western,86.2659,0.66,36.36,0.015239693254817986,4615,None,None,0.0
OUT_05357,Western,475.257,0.1,30.3,0.015183929712460065,4616,None,None,0.0
OUT_02690,Western,158.9556,0.27,27.27,0.015181468694729396,4617,None,None,0.0
OUT_06300,Western,159.6404,0.47,48.48,0.015163902182700079,4618,None,None,0.0
OUT_08078,Western,164.5011,0.4,42.42,0.015154408106863197,4619,None,None,0.0
OUT_06830,Western,430.07559999999995,0.11,30.3,0.015114477955271564,4620,None,None,0.0
OUT_01625,Western,100.2379,0.7,45.45,0.01510581916038751,4621,None,None,0.0
OUT_03369,Western,95.69969999999999,0.78,48.48,0.015086048100242522,4622,None,None,0.0
OUT_07584,Western,86.3037,0.6,33.33,0.015083664433440142,4623,None,None,0.0
OUT_08261,Western,467.39430000000004,0.14,42.42,0.015070290649470294,4624,None,None,0.0
OUT_00421,Western,152.1073,0.28,27.27,0.015065455960382033,4625,None,None,0.0
OUT_07530,Western,209.7178,0.29,39.39,0.015057727655360238,4626,None,None,0.0
OUT_05291,Western,114.79649999999998,0.45,33.33,0.015047604136323915,4627,None,None,0.0
OUT_07612,Western,140.4599,0.66,60.61,0.015046832332413568,4628,None,None,0.0
OUT_02116,Western,92.9256,0.85,51.52,0.015039367859862911,4629,None,None,0.0
OUT_04637,Western,102.15010000000001,0.55,36.36,0.015038157119914351,4630,None,None,0.0
OUT_08835,Western,759.2246999999998,0.08,39.39,0.015037874721465705,4631,None,None,0.0
OUT_07375,Western,96.55799999999999,0.44,27.27,0.015028482490272372,4632,None,None,0.0
OUT_03279,Western,79.97900000000001,1.1,57.58,0.015018248548992833,4633,None,None,0.0
OUT_00962,Western,246.4492,0.32,51.52,0.015015945163747144,4634,None,None,0.0
OUT_01156,Western,171.5247,0.38,42.42,0.01501137402118839,4635,None,None,0.0
OUT_05637,Western,94.2256,0.74,45.45,0.015011182777179763,4636,None,None,0.0
OUT_06171,Western,91.91640000000001,0.61,36.36,0.015007763383297646,4637,None,None,0.0
OUT_08162,Western,116.2628,0.56,42.42,0.014994741593735606,4638,None,None,0.0
OUT_03637,Western,175.9201,0.37,42.42,0.014990888300322431,4639,None,None,0.0
OUT_03695,Western,215.3315,0.26,36.36,0.014985596895074947,4640,None,None,0.0
OUT_07018,Western,202.9617,0.41,54.55,0.014980071467146713,4641,None,None,0.0
OUT_07500,Western,63.1142,1.39,57.58,0.014975885626493683,4642,None,None,0.0
OUT_06310,Western,99.34649999999999,0.7,45.45,0.014971485468245421,4643,None,None,0.0
OUT_01982,Western,462.5322,0.16,48.48,0.01495657881972514,4644,None,None,0.0
OUT_04373,Western,218.622,0.38,54.55,0.014955240324032405,4645,None,None,0.0
OUT_03991,Western,425.52,0.11,30.3,0.01495437699680511,4646,None,None,0.0
OUT_02192,Western,174.6606,0.63,72.73,0.014924206971382067,4647,None,None,0.0
OUT_03497,Western,167.7572,0.44,48.48,0.014917778496362168,4648,None,None,0.0
OUT_03006,Western,150.5174,0.28,27.27,0.014907984435797668,4649,None,None,0.0
OUT_00855,Western,76.42160000000001,1.32,66.67,0.01490712457514408,4650,None,None,0.0
OUT_08456,Western,91.0241,0.86,51.52,0.01490493640517898,4651,None,None,0.0
OUT_05648,Western,68.7479,1.27,57.58,0.014904375725503585,4652,None,None,0.0
OUT_00488,Western,104.7724,0.79,54.55,0.014900125292529254,4653,None,None,0.0
OUT_08949,Western,144.8775,0.54,51.52,0.014896011043412033,4654,None,None,0.0
OUT_02897,Western,195.73590000000002,0.33,42.42,0.014876289037309996,4655,None,None,0.0
OUT_05175,Western,435.58070000000004,0.2,57.58,0.014871311027654491,4656,None,None,0.0
OUT_03272,Western,235.31009999999998,0.37,57.58,0.014862536189825878,4657,None,None,0.0
OUT_02582,Western,709.3442,0.11,51.52,0.014856790175171363,4658,None,None,0.0
OUT_05381,Western,94.2218,0.78,48.48,0.014853072756669363,4659,None,None,0.0
OUT_06136,Western,474.8254,0.24,75.76,0.0148460260552371,4660,None,None,0.0
OUT_08202,Western,113.1841,0.41,30.3,0.014826032268370605,4661,None,None,0.0
OUT_08302,Western,85.00410000000001,0.81,45.45,0.014823104628632943,4662,None,None,0.0
OUT_01858,Western,113.0754,0.45,33.33,0.01482200116516167,4663,None,None,0.0
OUT_01000,Western,95.4108,0.91,57.58,0.014821411403209287,4664,None,None,0.0
OUT_00671,Western,229.6634,0.28,42.42,0.014810168585905113,4665,None,None,0.0
OUT_08389,Western,94.04310000000001,0.54,33.33,0.014792681036993887,4666,None,None,0.0
OUT_07550,Western,96.9096,0.57,36.36,0.014785458244111347,4667,None,None,0.0
OUT_01568,Western,74.5307,0.98,48.48,0.014761537186742116,4668,None,None,0.0
OUT_03660,Western,112.17490000000001,0.57,42.42,0.014725862045140488,4669,None,None,0.0
OUT_08021,Western,58.307300000000005,0.79,30.3,0.014716538977635786,4670,None,None,0.0
OUT_04103,Western,83.30269999999999,0.98,54.55,0.014696065886588656,4671,None,None,0.0
OUT_02316,Western,82.4296,0.72,39.39,0.014694060906164893,4672,None,None,0.0
OUT_07309,Western,101.6427,0.89,60.61,0.014683006492452523,4673,None,None,0.0
OUT_00718,Western,96.7396,0.75,48.48,0.014663439773645917,4674,None,None,0.0
OUT_02357,Western,61.495599999999996,0.89,36.36,0.014649647751605994,4675,None,None,0.0
OUT_04082,Western,76.59880000000001,0.83,42.42,0.014642331644403504,4676,None,None,0.0
OUT_05588,Western,160.3656,0.59,63.64,0.014637330445544555,4677,None,None,0.0
OUT_03962,Western,94.3245,0.72,45.45,0.014620805166846069,4678,None,None,0.0
OUT_05332,Western,572.0194,0.08,30.3,0.014620304153354633,4679,None,None,0.0
OUT_05109,Western,71.5282,1.01,48.48,0.014600542037186741,4680,None,None,0.0
OUT_02821,Western,207.8982,0.39,54.55,0.014595913231323135,4681,None,None,0.0
OUT_04864,Western,190.0117,0.38,48.48,0.014592652789005659,4682,None,None,0.0
OUT_08104,Western,78.73020000000001,1.14,60.61,0.01456783444246064,4683,None,None,0.0
OUT_07307,Western,543.8834999999999,0.1,36.36,0.014557909528907922,4684,None,None,0.0
OUT_07289,Western,452.0206999999999,0.13,39.39,0.014548821738053972,4685,None,None,0.0
OUT_05374,Western,94.32209999999999,0.95,60.61,0.014544066709949682,4686,None,None,0.0
OUT_02633,Western,75.7162,0.95,48.48,0.014537265561843168,4687,None,None,0.0
OUT_02593,Western,635.5896,0.12,51.52,0.014522230007616144,4688,None,None,0.0
OUT_07490,Western,390.66249999999997,0.15,39.39,0.0145083869769745,4689,None,None,0.0
OUT_01578,Western,158.04989999999998,0.37,39.39,0.014478450854171824,4690,None,None,0.0
OUT_06469,Western,79.4651,0.57,30.3,0.014471280191693291,4691,None,None,0.0
OUT_01905,Western,87.2342,0.77,45.45,0.014460782346609255,4692,None,None,0.0
OUT_05493,Western,511.07779999999997,0.14,48.48,0.014460568310428457,4693,None,None,0.0
OUT_05614,Western,85.15899999999999,0.84,48.48,0.014457065481002422,4694,None,None,0.0
OUT_04940,Western,68.0307,1.18,54.55,0.014451165796579658,4695,None,None,0.0
OUT_08938,Western,529.8499,0.11,39.39,0.014430178014359992,4696,None,None,0.0
OUT_02645,Western,95.9212,0.79,51.52,0.01442836024371668,4697,None,None,0.0
OUT_08843,Western,475.17249999999996,0.15,48.48,0.014404986863379142,4698,None,None,0.0
OUT_05130,Western,480.84290000000004,0.13,42.42,0.014396494011976048,4699,None,None,0.0
OUT_08697,Western,77.7527,0.86,45.45,0.01439554833153929,4700,None,None,0.0
OUT_05196,Western,81.4807,0.66,36.36,0.014394342077087795,4701,None,None,0.0
OUT_05496,Western,79.1361,1.01,54.55,0.014388381818181818,4702,None,None,0.0
OUT_05252,Western,65.29209999999999,0.89,39.39,0.014387216885367664,4703,None,None,0.0
OUT_05621,Western,414.1866,0.14,39.39,0.014356554592720972,4704,None,None,0.0
OUT_07006,Western,67.7467,0.92,42.42,0.014354436665131276,4705,None,None,0.0
OUT_03722,Western,84.0232,1.05,60.61,0.014319811718876807,4706,None,None,0.0
OUT_03854,Western,76.2804,0.53,27.27,0.014300888574460558,4707,None,None,0.0
OUT_04567,Western,118.97919999999999,0.74,60.61,0.01429063593572472,4708,None,None,0.0
OUT_08176,Western,76.96350000000001,1.03,54.55,0.014270459945994601,4709,None,None,0.0
OUT_01615,Western,79.1712,1.0,54.55,0.014252241224122412,4710,None,None,0.0
OUT_01269,Western,84.92009999999999,0.83,48.48,0.014244883387227162,4711,None,None,0.0
OUT_00264,Western,440.94100000000003,0.15,45.45,0.014239214208826696,4712,None,None,0.0
OUT_02498,Western,469.54,0.15,48.48,0.014234236054971705,4713,None,None,0.0
OUT_03647,Western,77.8657,1.07,57.58,0.014222652611812908,4714,None,None,0.0
OUT_03661,Western,95.6032,1.05,69.7,0.01419849504950495,4715,None,None,0.0
OUT_01714,Western,99.988,0.53,36.36,0.014184593147751605,4716,None,None,0.0
OUT_03005,Western,71.5582,0.62,30.3,0.014174467731629392,4717,None,None,0.0
OUT_00693,Western,211.1151,0.21,30.3,0.014164271884984024,4718,None,None,0.0
OUT_01446,Western,85.27730000000001,0.57,33.33,0.014159062336149142,4719,None,None,0.0
OUT_05744,Western,219.947,0.26,39.39,0.014158509532062392,4720,None,None,0.0
OUT_00502,Western,156.7898,0.31,33.33,0.014158123507136616,4721,None,None,0.0
OUT_02503,Western,90.4371,0.49,30.3,0.01415788466453674,4722,None,None,0.0
OUT_07605,Western,583.7386,0.12,48.48,0.014156958771220696,4723,None,None,0.0
OUT_02073,Western,714.5695000000001,0.11,54.55,0.014149891089108914,4724,None,None,0.0
OUT_01129,Western,107.72480000000002,0.61,45.45,0.014146852099031215,4725,None,None,0.0
OUT_07491,Western,259.46700000000004,0.22,39.39,0.014132889329041845,4726,None,None,0.0
OUT_07118,Western,66.1754,1.38,63.64,0.014127792698019802,4727,None,None,0.0
OUT_04354,Western,79.7723,1.09,60.61,0.014113261970459342,4728,None,None,0.0
OUT_03624,Western,96.7206,0.81,54.55,0.01410327380738074,4729,None,None,0.0
OUT_03581,Western,88.2916,0.79,48.48,0.014096678253839937,4730,None,None,0.0
OUT_04188,Western,84.5028,1.33,78.79,0.014085565108409574,4731,None,None,0.0
OUT_04332,Western,109.8757,0.44,33.33,0.014082524905330615,4732,None,None,0.0
OUT_00065,Western,437.8915,0.12,36.36,0.014065037473233405,4733,None,None,0.0
OUT_02522,Western,257.7918,0.22,39.39,0.014041642980935878,4734,None,None,0.0
OUT_01061,Western,724.5707,0.09,45.45,0.014039044779332615,4735,None,None,0.0
OUT_02973,Western,231.51880000000003,0.3,48.48,0.014037113985448667,4736,None,None,0.0
