Outlet_ID,Trade_Spend_Allocation_LKR
OUT_03058,500.0
OUT_00138,500.0
OUT_07670,500.0
OUT_05039,500.0
OUT_03385,500.0
OUT_03980,500.0
OUT_02237,500.0
OUT_00036,500.0
OUT_07280,500.0
OUT_06275,500.0
OUT_06745,500.0
OUT_05312,500.0
OUT_03326,500.0
OUT_05405,500.0
OUT_06679,500.0
OUT_01700,500.0
OUT_02437,500.0
OUT_07674,500.0
OUT_02926,500.0
OUT_00030,500.0
OUT_00445,500.0
OUT_07729,500.0
OUT_06926,500.0
OUT_06174,500.0
OUT_01884,500.0
OUT_02603,500.0
OUT_01561,500.0
OUT_07894,500.0
OUT_08619,500.0
OUT_02590,500.0
OUT_06670,500.0
OUT_05894,500.0
OUT_00127,500.0
OUT_08787,500.0
OUT_04709,500.0
OUT_08406,500.0
OUT_01773,500.0
OUT_06834,500.0
OUT_06436,500.0
OUT_08609,500.0
OUT_01096,500.0
OUT_05076,500.0
OUT_03439,500.0
OUT_03226,500.0
OUT_07424,500.0
OUT_04852,500.0
OUT_01993,500.0
OUT_03559,500.0
OUT_04792,500.0
OUT_08648,500.0
OUT_01859,500.0
OUT_05532,500.0
OUT_06801,500.0
OUT_01059,500.0
OUT_07124,500.0
OUT_08309,500.0
OUT_06952,500.0
OUT_07205,500.0
OUT_01103,500.0
OUT_06021,500.0
OUT_08505,500.0
OUT_02467,500.0
OUT_08157,500.0
OUT_01500,500.0
OUT_05459,500.0
OUT_08832,500.0
OUT_08114,500.0
OUT_00771,500.0
OUT_01516,500.0
OUT_01246,500.0
OUT_01329,500.0
OUT_02256,500.0
OUT_05203,500.0
OUT_05161,500.0
OUT_03952,500.0
OUT_04934,500.0
OUT_01916,500.0
OUT_07087,500.0
OUT_05672,500.0
OUT_06920,500.0
OUT_02668,500.0
OUT_00999,500.0
OUT_01666,500.0
OUT_01636,500.0
OUT_02599,500.0
OUT_00921,500.0
OUT_01024,500.0
OUT_02598,500.0
OUT_08344,500.0
OUT_08682,500.0
OUT_07444,500.0
OUT_01274,500.0
OUT_07337,500.0
OUT_03401,500.0
OUT_08674,500.0
OUT_02254,500.0
OUT_00697,500.0
OUT_02379,500.0
OUT_03838,500.0
OUT_00081,500.0
OUT_05283,500.0
OUT_02605,500.0
OUT_04533,500.0
OUT_04796,500.0
OUT_01043,500.0
OUT_03798,500.0
OUT_04347,500.0
OUT_05466,500.0
OUT_08016,500.0
OUT_03231,500.0
OUT_03253,500.0
OUT_08972,500.0
OUT_03728,500.0
OUT_01872,500.0
OUT_00577,500.0
OUT_00570,500.0
OUT_04025,500.0
OUT_06625,500.0
OUT_01726,500.0
OUT_04617,500.0
OUT_05453,500.0
OUT_00722,500.0
OUT_07038,500.0
OUT_08248,500.0
OUT_05009,500.0
OUT_00528,500.0
OUT_03319,500.0
OUT_02625,500.0
OUT_05378,500.0
OUT_07067,500.0
OUT_08115,500.0
OUT_02323,500.0
OUT_00872,500.0
OUT_08727,500.0
OUT_07372,500.0
OUT_07352,500.0
OUT_08834,500.0
OUT_01053,500.0
OUT_05108,500.0
OUT_06610,500.0
OUT_03419,500.0
OUT_08696,500.0
OUT_08614,500.0
OUT_03642,500.0
OUT_06778,500.0
OUT_05620,500.0
OUT_05912,500.0
OUT_06804,500.0
OUT_07913,500.0
OUT_00920,500.0
OUT_05107,500.0
OUT_07344,500.0
OUT_00180,500.0
OUT_07782,500.0
OUT_04461,500.0
OUT_08313,500.0
OUT_07741,500.0
OUT_01989,500.0
OUT_05243,500.0
OUT_04042,500.0
OUT_06673,500.0
OUT_00319,500.0
OUT_08151,500.0
OUT_06426,500.0
OUT_01963,500.0
OUT_08425,500.0
OUT_05096,500.0
OUT_05141,500.0
OUT_01093,500.0
OUT_05999,500.0
OUT_03682,500.0
OUT_00231,500.0
OUT_02415,500.0
OUT_02327,500.0
OUT_03480,500.0
OUT_00295,500.0
OUT_02827,500.0
OUT_03888,500.0
OUT_04475,500.0
OUT_05892,500.0
OUT_00018,500.0
OUT_08402,500.0
OUT_00594,500.0
OUT_07811,500.0
OUT_07417,500.0
OUT_02149,500.0
OUT_02634,500.0
OUT_02372,500.0
OUT_02246,500.0
OUT_00700,500.0
OUT_01347,500.0
OUT_01250,500.0
OUT_08799,500.0
OUT_04696,500.0
OUT_04112,500.0
OUT_07973,500.0
OUT_06660,500.0
OUT_07968,500.0
OUT_04882,500.0
OUT_04671,500.0
OUT_02037,500.0
OUT_05573,500.0
OUT_00220,500.0
OUT_08471,500.0
OUT_04748,500.0
OUT_02961,500.0
OUT_00165,500.0
OUT_04422,500.0
OUT_01334,500.0
OUT_03377,500.0
OUT_07871,500.0
OUT_08635,500.0
OUT_05149,500.0
OUT_08374,500.0
OUT_05189,500.0
OUT_07916,500.0
OUT_08161,500.0
OUT_02136,500.0
OUT_00123,500.0
OUT_06632,500.0
OUT_04977,500.0
OUT_05879,500.0
OUT_01775,500.0
OUT_00637,500.0
OUT_03157,500.0
OUT_07563,500.0
OUT_06438,500.0
OUT_05386,500.0
OUT_03975,500.0
OUT_05957,500.0
OUT_04937,500.0
OUT_05037,500.0
OUT_07454,500.0
OUT_02595,500.0
OUT_05246,500.0
OUT_07567,500.0
OUT_05103,500.0
OUT_06068,500.0
OUT_03915,500.0
OUT_04756,500.0
OUT_00739,500.0
OUT_06112,500.0
OUT_07032,500.0
OUT_07333,500.0
OUT_01623,500.0
OUT_00329,500.0
OUT_01009,500.0
OUT_03176,500.0
OUT_05809,500.0
OUT_06156,500.0
OUT_08919,500.0
OUT_00827,500.0
OUT_05678,500.0
OUT_04701,500.0
OUT_02704,500.0
OUT_02928,500.0
OUT_03384,500.0
OUT_06649,500.0
OUT_06187,500.0
OUT_08131,500.0
OUT_01102,500.0
OUT_03971,500.0
OUT_06802,500.0
OUT_03139,500.0
OUT_00784,500.0
OUT_04305,500.0
OUT_06184,500.0
OUT_05705,500.0
OUT_01131,500.0
OUT_05322,500.0
OUT_07848,500.0
OUT_03998,500.0
OUT_00006,500.0
OUT_03885,500.0
OUT_01339,500.0
OUT_02887,500.0
OUT_01734,500.0
OUT_01526,500.0
OUT_05517,500.0
OUT_04129,500.0
OUT_06109,500.0
OUT_07371,500.0
OUT_03346,500.0
OUT_05199,500.0
OUT_05021,500.0
OUT_08347,500.0
OUT_00043,500.0
OUT_08141,500.0
OUT_01227,500.0
OUT_08329,500.0
OUT_08015,500.0
OUT_06960,500.0
OUT_07162,500.0
OUT_04435,500.0
OUT_06790,500.0
OUT_04163,500.0
OUT_06580,500.0
OUT_08896,500.0
OUT_00681,500.0
OUT_03787,500.0
OUT_07297,500.0
OUT_05856,500.0
OUT_00672,500.0
OUT_03108,500.0
OUT_08124,500.0
OUT_06597,500.0
OUT_00740,500.0
OUT_07257,500.0
OUT_06949,500.0
OUT_06190,500.0
OUT_08550,500.0
OUT_03874,500.0
OUT_05146,500.0
OUT_04434,500.0
OUT_06799,500.0
OUT_07376,500.0
OUT_07152,500.0
OUT_05376,500.0
OUT_06828,500.0
OUT_06997,500.0
OUT_02691,500.0
OUT_03098,500.0
OUT_00232,500.0
OUT_04222,500.0
OUT_07767,500.0
OUT_08512,500.0
OUT_01175,500.0
OUT_07650,500.0
OUT_05276,500.0
OUT_01547,500.0
OUT_06940,500.0
OUT_02147,500.0
OUT_07473,500.0
OUT_04091,500.0
OUT_00530,500.0
OUT_04037,500.0
OUT_06291,500.0
OUT_00997,500.0
OUT_07200,500.0
OUT_04455,500.0
OUT_07198,500.0
OUT_01105,500.0
OUT_01540,500.0
OUT_04886,500.0
OUT_04193,500.0
OUT_03789,500.0
OUT_06228,500.0
OUT_04349,500.0
OUT_03010,500.0
OUT_02867,500.0
OUT_05541,500.0
OUT_06290,500.0
OUT_03300,500.0
OUT_02901,500.0
OUT_02441,500.0
OUT_07818,500.0
OUT_03746,500.0
OUT_02038,500.0
OUT_04464,500.0
OUT_08671,500.0
OUT_03232,500.0
OUT_03876,500.0
OUT_07281,500.0
OUT_01718,500.0
OUT_01405,500.0
OUT_05925,500.0
OUT_03441,500.0
OUT_07271,500.0
OUT_04938,500.0
OUT_07282,500.0
OUT_06029,500.0
OUT_08645,500.0
OUT_00640,500.0
OUT_05421,500.0
OUT_07248,500.0
OUT_00704,500.0
OUT_06961,500.0
OUT_06120,500.0
OUT_02991,500.0
OUT_02964,500.0
OUT_04004,500.0
OUT_01394,500.0
OUT_08594,500.0
OUT_07011,500.0
OUT_00439,500.0
OUT_00786,500.0
OUT_06007,500.0
OUT_08709,500.0
OUT_00257,500.0
OUT_04101,500.0
OUT_06328,500.0
OUT_04310,500.0
OUT_07275,500.0
OUT_03171,500.0
OUT_07114,500.0
OUT_01289,500.0
OUT_02072,500.0
OUT_04805,500.0
OUT_01411,500.0
OUT_08196,500.0
OUT_00889,500.0
OUT_00184,500.0
OUT_07528,500.0
OUT_06767,500.0
OUT_06005,500.0
OUT_07522,500.0
OUT_07260,500.0
OUT_06281,500.0
OUT_05433,500.0
OUT_04418,500.0
OUT_02944,500.0
OUT_08542,500.0
OUT_03207,500.0
OUT_02217,500.0
OUT_08463,500.0
OUT_01510,500.0
OUT_08933,500.0
OUT_04774,500.0
OUT_03322,500.0
OUT_06368,500.0
OUT_08480,500.0
OUT_07623,500.0
OUT_01386,500.0
OUT_05939,500.0
OUT_05105,500.0
OUT_05211,500.0
OUT_00580,500.0
OUT_04281,500.0
OUT_07308,500.0
OUT_04420,500.0
OUT_04270,500.0
OUT_00403,500.0
OUT_08940,500.0
OUT_02003,500.0
OUT_04585,500.0
OUT_05979,500.0
OUT_01702,500.0
OUT_03561,500.0
OUT_03757,500.0
OUT_05651,500.0
OUT_01888,500.0
OUT_08433,500.0
OUT_02281,500.0
OUT_05116,500.0
OUT_06360,500.0
OUT_03089,500.0
OUT_07761,500.0
OUT_01130,500.0
OUT_00730,500.0
OUT_06418,500.0
OUT_05126,500.0
OUT_06398,500.0
OUT_05615,500.0
OUT_03843,500.0
OUT_08839,500.0
OUT_01895,500.0
OUT_06555,500.0
OUT_04517,500.0
OUT_06524,500.0
OUT_01560,500.0
OUT_06709,500.0
OUT_03338,500.0
OUT_03479,500.0
OUT_05003,500.0
OUT_04959,500.0
OUT_04763,500.0
OUT_04069,500.0
OUT_05725,500.0
OUT_04496,500.0
OUT_00359,500.0
OUT_02132,500.0
OUT_06493,500.0
OUT_00820,500.0
OUT_03648,500.0
OUT_08361,500.0
OUT_02487,500.0
OUT_05310,500.0
OUT_05570,500.0
OUT_03240,500.0
OUT_05416,500.0
OUT_01219,500.0
OUT_04644,500.0
OUT_00482,500.0
OUT_04619,500.0
OUT_05482,500.0
OUT_08064,500.0
OUT_02325,500.0
OUT_08469,500.0
OUT_00742,500.0
OUT_00902,500.0
OUT_05595,500.0
OUT_02089,500.0
OUT_08053,500.0
OUT_05008,500.0
OUT_04417,500.0
OUT_01153,500.0
OUT_07668,500.0
OUT_07199,500.0
OUT_05763,500.0
OUT_01676,500.0
OUT_00209,500.0
OUT_02984,500.0
OUT_06249,500.0
OUT_07664,500.0
OUT_05965,500.0
OUT_08246,500.0
OUT_07363,500.0
OUT_03262,500.0
OUT_07589,500.0
OUT_04263,500.0
OUT_00343,500.0
OUT_04561,500.0
OUT_04085,500.0
OUT_06726,500.0
OUT_08623,500.0
OUT_04670,500.0
OUT_00595,500.0
OUT_03629,500.0
OUT_00475,500.0
OUT_01678,500.0
OUT_08122,500.0
OUT_08301,500.0
OUT_07268,500.0
OUT_02061,500.0
OUT_02620,500.0
OUT_06023,500.0
OUT_04642,500.0
OUT_08560,500.0
OUT_07401,500.0
OUT_06167,500.0
OUT_03672,500.0
OUT_02656,500.0
OUT_00611,500.0
OUT_07351,500.0
OUT_03792,500.0
OUT_00601,500.0
OUT_00928,500.0
OUT_07015,500.0
OUT_01532,500.0
OUT_02917,500.0
OUT_05047,500.0
OUT_03147,500.0
OUT_01860,500.0
OUT_03293,500.0
OUT_03681,500.0
OUT_08084,500.0
OUT_03840,500.0
OUT_03898,500.0
OUT_06811,500.0
OUT_05525,500.0
OUT_06200,500.0
OUT_02777,500.0
OUT_00922,500.0
OUT_08304,500.0
OUT_02085,500.0
OUT_03756,500.0
OUT_08775,500.0
OUT_05214,500.0
OUT_07487,500.0
OUT_08600,500.0
OUT_07899,500.0
OUT_06276,500.0
OUT_07407,500.0
OUT_00673,500.0
OUT_06008,500.0
OUT_05007,500.0
OUT_05443,500.0
OUT_00461,500.0
OUT_06793,500.0
OUT_06446,500.0
OUT_07119,500.0
OUT_05922,500.0
OUT_00768,500.0
OUT_02946,500.0
OUT_03735,500.0
OUT_06754,500.0
OUT_02885,500.0
OUT_06608,500.0
OUT_08793,500.0
OUT_01816,500.0
OUT_06080,500.0
OUT_05492,500.0
OUT_05934,500.0
OUT_05036,500.0
OUT_07604,500.0
OUT_02567,500.0
OUT_03457,500.0
OUT_08415,500.0
OUT_08404,500.0
OUT_05497,500.0
OUT_07399,500.0
OUT_05426,500.0
OUT_03542,500.0
OUT_07314,500.0
OUT_06006,500.0
OUT_01822,500.0
OUT_02981,500.0
OUT_06158,500.0
OUT_06505,500.0
OUT_01167,500.0
OUT_07683,500.0
OUT_04927,500.0
OUT_02205,500.0
OUT_01801,500.0
OUT_06783,500.0
OUT_05666,500.0
OUT_01370,500.0
OUT_00233,500.0
OUT_08044,500.0
OUT_01882,500.0
OUT_02571,500.0
OUT_08168,500.0
OUT_08549,500.0
OUT_05473,500.0
OUT_03802,500.0
OUT_01379,500.0
OUT_00511,500.0
OUT_02148,500.0
OUT_04910,500.0
OUT_08350,500.0
OUT_00297,500.0
OUT_02617,500.0
OUT_06352,500.0
OUT_06842,500.0
OUT_00294,500.0
OUT_06160,500.0
OUT_00225,500.0
OUT_04397,500.0
OUT_03950,500.0
OUT_01621,500.0
OUT_04511,500.0
OUT_02951,500.0
OUT_04742,500.0
OUT_05833,500.0
OUT_07745,500.0
OUT_05640,500.0
OUT_01273,500.0
OUT_07042,500.0
OUT_08317,500.0
OUT_01973,500.0
OUT_04626,500.0
OUT_08936,500.0
OUT_07001,500.0
OUT_04165,500.0
OUT_00300,500.0
OUT_01256,500.0
OUT_08695,500.0
OUT_00387,500.0
OUT_02696,500.0
OUT_06537,500.0
OUT_04495,500.0
OUT_07621,500.0
OUT_04324,500.0
OUT_07953,500.0
OUT_00458,500.0
OUT_03183,500.0
OUT_06377,500.0
OUT_00229,500.0
OUT_08134,500.0
OUT_04697,500.0
OUT_06617,500.0
OUT_00883,500.0
OUT_06570,500.0
OUT_08754,500.0
OUT_05055,500.0
OUT_05140,500.0
OUT_03795,500.0
OUT_05363,500.0
OUT_08571,500.0
OUT_07925,500.0
OUT_02540,500.0
OUT_00654,500.0
OUT_03646,500.0
OUT_04160,500.0
OUT_00944,500.0
OUT_05019,500.0
OUT_01813,500.0
OUT_01323,500.0
OUT_04283,500.0
OUT_04437,500.0
OUT_02248,500.0
OUT_07218,500.0
OUT_02473,500.0
OUT_06252,500.0
OUT_03162,500.0
OUT_00287,500.0
OUT_07354,500.0
OUT_07191,500.0
OUT_03215,500.0
OUT_02310,500.0
OUT_04369,500.0
OUT_02587,500.0
OUT_05919,500.0
OUT_05905,500.0
OUT_05557,500.0
OUT_03071,500.0
OUT_07618,500.0
OUT_01221,500.0
OUT_02062,500.0
OUT_06427,500.0
OUT_07933,500.0
OUT_04267,500.0
OUT_04880,500.0
OUT_06968,500.0
OUT_07979,500.0
OUT_00451,500.0
OUT_03644,500.0
OUT_06796,500.0
OUT_02227,500.0
OUT_02983,500.0
OUT_00273,500.0
OUT_00050,500.0
OUT_08851,500.0
OUT_05835,500.0
OUT_08593,500.0
OUT_01278,500.0
OUT_02737,500.0
OUT_04942,500.0
OUT_03582,500.0
OUT_08889,500.0
OUT_03799,500.0
OUT_06325,500.0
OUT_02042,500.0
OUT_05075,500.0
OUT_05841,500.0
OUT_03679,500.0
OUT_08372,500.0
OUT_03548,500.0
OUT_01826,500.0
OUT_06076,500.0
OUT_06634,500.0
OUT_04813,500.0
OUT_07595,500.0
OUT_08352,500.0
OUT_05832,500.0
OUT_06429,500.0
OUT_02333,500.0
OUT_08470,500.0
OUT_01166,500.0
OUT_08360,500.0
OUT_05201,500.0
OUT_08023,500.0
OUT_03523,500.0
OUT_07046,500.0
OUT_01254,500.0
OUT_02262,500.0
OUT_02407,500.0
OUT_05539,500.0
OUT_04217,500.0
OUT_03258,500.0
OUT_02811,500.0
OUT_06646,500.0
OUT_06329,500.0
OUT_02106,500.0
OUT_04719,500.0
OUT_03686,500.0
OUT_02279,500.0
OUT_01466,500.0
OUT_02584,500.0
OUT_02196,500.0
OUT_08491,500.0
OUT_02938,500.0
OUT_08630,500.0
OUT_04248,500.0
OUT_08966,500.0
OUT_08212,500.0
OUT_03306,500.0
OUT_07907,500.0
OUT_04578,500.0
OUT_07532,500.0
OUT_07562,500.0
OUT_03924,500.0
OUT_03532,500.0
OUT_03221,500.0
OUT_08606,500.0
OUT_06236,500.0
OUT_04724,500.0
OUT_07954,500.0
OUT_07763,500.0
OUT_07225,500.0
OUT_08872,500.0
OUT_07153,500.0
OUT_07202,500.0
OUT_02611,500.0
OUT_02823,500.0
OUT_01241,500.0
OUT_05087,500.0
OUT_08045,500.0
OUT_08242,500.0
OUT_08449,500.0
OUT_07069,500.0
OUT_03720,500.0
OUT_07426,500.0
OUT_01181,500.0
OUT_04415,500.0
OUT_08694,500.0
OUT_01095,500.0
OUT_04967,500.0
OUT_00452,500.0
OUT_04510,500.0
OUT_02403,500.0
OUT_07262,500.0
OUT_00708,500.0
OUT_07437,500.0
OUT_08277,500.0
OUT_04611,500.0
OUT_07443,500.0
OUT_01025,500.0
OUT_01031,500.0
OUT_00139,500.0
OUT_03023,500.0
OUT_03601,500.0
OUT_04002,500.0
OUT_01503,500.0
OUT_06983,500.0
OUT_01150,500.0
OUT_01620,500.0
OUT_04311,0.0
OUT_01064,0.0
OUT_02939,0.0
OUT_02128,0.0
OUT_02087,0.0
OUT_07971,0.0
OUT_02086,0.0
OUT_00967,0.0
OUT_07606,0.0
OUT_08974,0.0
OUT_03244,0.0
OUT_04404,0.0
OUT_02770,0.0
OUT_02803,0.0
OUT_03540,0.0
OUT_08939,0.0
OUT_01021,0.0
OUT_06165,0.0
OUT_06162,0.0
OUT_03469,0.0
OUT_03130,0.0
OUT_00481,0.0
OUT_01509,0.0
OUT_05562,0.0
OUT_08680,0.0
OUT_02906,0.0
OUT_05975,0.0
OUT_00660,0.0
OUT_06230,0.0
OUT_01883,0.0
OUT_06913,0.0
OUT_00342,0.0
OUT_08795,0.0
OUT_08003,0.0
OUT_00372,0.0
OUT_00265,0.0
OUT_08909,0.0
OUT_08639,0.0
OUT_02349,0.0
OUT_08576,0.0
OUT_06824,0.0
OUT_06313,0.0
OUT_06723,0.0
OUT_07382,0.0
OUT_04856,0.0
OUT_01990,0.0
OUT_03315,0.0
OUT_08742,0.0
OUT_06227,0.0
OUT_01253,0.0
OUT_06896,0.0
OUT_00685,0.0
OUT_01392,0.0
OUT_03763,0.0
OUT_02960,0.0
OUT_07579,0.0
OUT_08807,0.0
OUT_07640,0.0
OUT_02138,0.0
OUT_01162,0.0
OUT_03452,0.0
OUT_05209,0.0
OUT_08199,0.0
OUT_02579,0.0
OUT_08603,0.0
OUT_07508,0.0
OUT_01729,0.0
OUT_00071,0.0
OUT_06010,0.0
OUT_04130,0.0
OUT_01998,0.0
OUT_01964,0.0
OUT_00522,0.0
OUT_00721,0.0
OUT_07715,0.0
OUT_08945,0.0
OUT_03625,0.0
OUT_08816,0.0
OUT_05638,0.0
OUT_01549,0.0
OUT_01687,0.0
OUT_03615,0.0
OUT_01594,0.0
OUT_02400,0.0
OUT_06743,0.0
OUT_06526,0.0
OUT_08802,0.0
OUT_01252,0.0
OUT_00829,0.0
OUT_02155,0.0
OUT_05427,0.0
OUT_02224,0.0
OUT_04162,0.0
OUT_08559,0.0
OUT_01710,0.0
OUT_05991,0.0
OUT_04932,0.0
OUT_04429,0.0
OUT_02229,0.0
OUT_08272,0.0
OUT_04994,0.0
OUT_03057,0.0
OUT_02035,0.0
OUT_06137,0.0
OUT_03476,0.0
OUT_02872,0.0
OUT_05099,0.0
OUT_02257,0.0
OUT_07800,0.0
OUT_00808,0.0
OUT_03027,0.0
OUT_04209,0.0
OUT_08702,0.0
OUT_08295,0.0
OUT_05627,0.0
OUT_06809,0.0
OUT_03041,0.0
OUT_08879,0.0
OUT_05485,0.0
OUT_08978,0.0
OUT_03657,0.0
OUT_05536,0.0
OUT_05642,0.0
OUT_01288,0.0
OUT_02710,0.0
OUT_05792,0.0
OUT_01769,0.0
OUT_05385,0.0
OUT_00699,0.0
OUT_00101,0.0
OUT_05618,0.0
OUT_01198,0.0
OUT_07752,0.0
OUT_08796,0.0
OUT_02454,0.0
OUT_06711,0.0
OUT_03855,0.0
OUT_04921,0.0
OUT_00338,0.0
OUT_01268,0.0
OUT_04333,0.0
OUT_07798,0.0
OUT_07160,0.0
OUT_04401,0.0
OUT_07126,0.0
OUT_07690,0.0
OUT_08132,0.0
OUT_05969,0.0
OUT_05669,0.0
OUT_07330,0.0
OUT_05255,0.0
OUT_08284,0.0
OUT_07040,0.0
OUT_03711,0.0
OUT_08401,0.0
OUT_02894,0.0
OUT_08685,0.0
OUT_04557,0.0
OUT_01971,0.0
OUT_05567,0.0
OUT_00743,0.0
OUT_07776,0.0
OUT_03327,0.0
OUT_01564,0.0
OUT_05908,0.0
OUT_01413,0.0
OUT_03710,0.0
OUT_01011,0.0
OUT_07246,0.0
OUT_06121,0.0
OUT_02549,0.0
OUT_01821,0.0
OUT_00171,0.0
OUT_00079,0.0
OUT_01111,0.0
OUT_03407,0.0
OUT_05015,0.0
OUT_00327,0.0
OUT_06057,0.0
OUT_04371,0.0
OUT_07696,0.0
OUT_06445,0.0
OUT_05727,0.0
OUT_05449,0.0
OUT_00937,0.0
OUT_05375,0.0
OUT_02431,0.0
OUT_01692,0.0
OUT_01711,0.0
OUT_01597,0.0
OUT_02307,0.0
OUT_00563,0.0
OUT_02017,0.0
OUT_02889,0.0
OUT_02275,0.0
OUT_08265,0.0
OUT_08986,0.0
OUT_05065,0.0
OUT_06447,0.0
OUT_03563,0.0
OUT_02664,0.0
OUT_04348,0.0
OUT_03229,0.0
OUT_01376,0.0
OUT_04237,0.0
OUT_04664,0.0
OUT_07326,0.0
OUT_01658,0.0
OUT_00321,0.0
OUT_07214,0.0
OUT_06229,0.0
OUT_04318,0.0
OUT_04238,0.0
OUT_07687,0.0
OUT_00795,0.0
OUT_00298,0.0
OUT_03842,0.0
OUT_08407,0.0
OUT_00274,0.0
OUT_06199,0.0
OUT_02985,0.0
OUT_04313,0.0
OUT_05379,0.0
OUT_08216,0.0
OUT_02600,0.0
OUT_06129,0.0
OUT_00290,0.0
OUT_07103,0.0
OUT_06882,0.0
OUT_04035,0.0
OUT_00802,0.0
OUT_02854,0.0
OUT_00097,0.0
OUT_08813,0.0
OUT_07102,0.0
OUT_06301,0.0
OUT_03337,0.0
OUT_00395,0.0
OUT_02773,0.0
OUT_05289,0.0
OUT_05596,0.0
OUT_01846,0.0
OUT_05560,0.0
OUT_06621,0.0
OUT_00447,0.0
OUT_08110,0.0
OUT_01768,0.0
OUT_02499,0.0
OUT_08911,0.0
OUT_04499,0.0
OUT_05314,0.0
OUT_05576,0.0
OUT_02109,0.0
OUT_03939,0.0
OUT_06058,0.0
OUT_02708,0.0
OUT_02626,0.0
OUT_01600,0.0
OUT_03209,0.0
OUT_07215,0.0
OUT_06479,0.0
OUT_03090,0.0
OUT_05506,0.0
OUT_04378,0.0
OUT_06551,0.0
OUT_00995,0.0
OUT_03917,0.0
OUT_08622,0.0
OUT_04580,0.0
OUT_01022,0.0
OUT_04427,0.0
OUT_04314,0.0
OUT_03808,0.0
OUT_02464,0.0
OUT_04266,0.0
OUT_05607,0.0
OUT_07685,0.0
OUT_04169,0.0
OUT_01897,0.0
OUT_07499,0.0
OUT_00352,0.0
OUT_02344,0.0
OUT_07921,0.0
OUT_06415,0.0
OUT_01535,0.0
OUT_08112,0.0
OUT_07587,0.0
OUT_08850,0.0
OUT_07220,0.0
OUT_06255,0.0
OUT_02143,0.0
OUT_05998,0.0
OUT_00825,0.0
OUT_03729,0.0
OUT_05661,0.0
OUT_01962,0.0
OUT_00279,0.0
OUT_03463,0.0
OUT_07686,0.0
OUT_03104,0.0
OUT_03118,0.0
OUT_06163,0.0
OUT_02877,0.0
OUT_00002,0.0
OUT_00942,0.0
OUT_02788,0.0
OUT_06714,0.0
OUT_04116,0.0
OUT_05143,0.0
OUT_08228,0.0
OUT_07868,0.0
OUT_01960,0.0
OUT_05263,0.0
OUT_00153,0.0
OUT_03344,0.0
OUT_03342,0.0
OUT_02866,0.0
OUT_02903,0.0
OUT_08968,0.0
OUT_01572,0.0
OUT_05871,0.0
OUT_03063,0.0
OUT_07553,0.0
OUT_02150,0.0
OUT_01601,0.0
OUT_00406,0.0
OUT_03978,0.0
OUT_04044,0.0
OUT_04005,0.0
OUT_05124,0.0
OUT_01639,0.0
OUT_05216,0.0
OUT_03916,0.0
OUT_04779,0.0
OUT_05030,0.0
OUT_02937,0.0
OUT_02340,0.0
OUT_08321,0.0
OUT_02125,0.0
OUT_01829,0.0
OUT_04191,0.0
OUT_07564,0.0
OUT_00033,0.0
OUT_08267,0.0
OUT_00745,0.0
OUT_01534,0.0
OUT_06183,0.0
OUT_08591,0.0
OUT_07494,0.0
OUT_06981,0.0
OUT_02433,0.0
OUT_01823,0.0
OUT_01898,0.0
OUT_03436,0.0
OUT_07663,0.0
OUT_02484,0.0
OUT_01690,0.0
OUT_07185,0.0
OUT_02375,0.0
OUT_01390,0.0
OUT_06015,0.0
OUT_01956,0.0
OUT_01550,0.0
OUT_04870,0.0
OUT_06110,0.0
OUT_05641,0.0
OUT_05971,0.0
OUT_05316,0.0
OUT_01696,0.0
OUT_08988,0.0
OUT_06517,0.0
OUT_08140,0.0
OUT_08203,0.0
OUT_02462,0.0
OUT_01903,0.0
OUT_04546,0.0
OUT_03180,0.0
OUT_07341,0.0
OUT_04007,0.0
OUT_05271,0.0
OUT_02226,0.0
OUT_08837,0.0
OUT_08486,0.0
OUT_02047,0.0
OUT_01538,0.0
OUT_05916,0.0
OUT_03526,0.0
OUT_05942,0.0
OUT_07983,0.0
OUT_03690,0.0
OUT_01904,0.0
OUT_01047,0.0
OUT_05164,0.0
OUT_01065,0.0
OUT_03487,0.0
OUT_04963,0.0
OUT_06419,0.0
OUT_04118,0.0
OUT_01030,0.0
OUT_03043,0.0
OUT_08208,0.0
OUT_06976,0.0
OUT_06405,0.0
OUT_02111,0.0
OUT_06297,0.0
OUT_03826,0.0
OUT_08664,0.0
OUT_05436,0.0
OUT_01184,0.0
OUT_00915,0.0
OUT_00661,0.0
OUT_06836,0.0
OUT_06123,0.0
OUT_00546,0.0
OUT_02240,0.0
OUT_04390,0.0
OUT_07858,0.0
OUT_02502,0.0
OUT_03558,0.0
OUT_07714,0.0
OUT_02259,0.0
OUT_05751,0.0
OUT_02067,0.0
OUT_06308,0.0
OUT_05066,0.0
OUT_08012,0.0
OUT_04912,0.0
OUT_02442,0.0
OUT_08473,0.0
OUT_00496,0.0
OUT_00353,0.0
OUT_05165,0.0
OUT_05831,0.0
OUT_08873,0.0
OUT_04376,0.0
OUT_02963,0.0
OUT_05675,0.0
OUT_04601,0.0
OUT_01752,0.0
OUT_06432,0.0
OUT_03713,0.0
OUT_01442,0.0
OUT_02255,0.0
OUT_05373,0.0
OUT_04814,0.0
OUT_06351,0.0
OUT_06476,0.0
OUT_01581,0.0
OUT_07738,0.0
OUT_05844,0.0
OUT_02743,0.0
OUT_05355,0.0
OUT_00833,0.0
