Outlet_ID,province,uplift_gap_litres,composite_gravity_score,competition_density_score,roi_score,roi_rank,allocation_tier,recommended_spend_type,Trade_Spend_Allocation_LKR
OUT_04692,Western,123.94579999999999,0.0,57.58,0.0,8302.0,None,None,0.0
OUT_04694,Western,501.15920000000006,0.0,33.33,0.0,8303.0,None,None,0.0
OUT_04699,Western,228.61039999999997,0.0,42.42,0.0,8304.0,None,None,0.0
OUT_04638,Western,126.60860000000001,0.0,21.21,0.0,8305.0,None,None,0.0
OUT_07071,Western,70.9768,0.0,42.42,0.0,8306.0,None,None,0.0
OUT_07072,Western,86.2797,0.0,30.3,0.0,8307.0,None,None,0.0
OUT_07078,Western,167.12899999999996,0.0,54.55,0.0,8308.0,None,None,0.0
OUT_04620,Western,551.9402,0.0,27.27,0.0,8309.0,None,None,0.0
OUT_04622,Western,112.10209999999998,0.0,33.33,0.0,8310.0,None,None,0.0
OUT_04623,Western,83.2677,0.0,69.7,0.0,8311.0,None,None,0.0
OUT_04662,Western,82.0924,0.0,51.52,0.0,8312.0,None,None,0.0
OUT_01706,Western,93.5033,0.0,30.3,0.0,8313.0,None,None,0.0
OUT_01719,Western,80.36680000000001,0.0,45.45,0.0,8314.0,None,None,0.0
OUT_01744,Western,78.5801,0.0,36.36,0.0,8315.0,None,None,0.0
OUT_01751,Western,116.98979999999999,0.0,57.58,0.0,8316.0,None,None,0.0
OUT_01760,Western,639.4295,0.0,33.33,0.0,8317.0,None,None,0.0
OUT_04736,Western,254.3747,0.0,54.55,0.0,8318.0,None,None,0.0
OUT_04739,Western,57.986999999999995,0.0,57.58,0.0,8319.0,None,None,0.0
OUT_04631,Western,96.75810000000001,0.0,45.45,0.0,8320.0,None,None,0.0
OUT_01814,Western,240.33139999999997,0.0,39.39,0.0,8321.0,None,None,0.0
OUT_01817,Western,100.22729999999999,0.0,36.36,0.0,8322.0,None,None,0.0
OUT_08255,Western,145.9526,0.0,36.36,0.0,8323.0,None,None,0.0
OUT_08259,Western,153.5392,0.0,42.42,0.0,8324.0,None,None,0.0
OUT_01685,Western,82.5761,0.0,15.15,0.0,8325.0,None,None,0.0
OUT_01731,Western,215.334,0.0,30.3,0.0,8326.0,None,None,0.0
OUT_08238,Western,216.94859999999997,0.0,33.33,0.0,8327.0,None,None,0.0
OUT_08249,Western,114.9597,0.0,42.42,0.0,8328.0,None,None,0.0
OUT_04844,Western,507.65930000000003,0.0,42.42,0.0,8329.0,None,None,0.0
OUT_04770,Western,75.6259,0.0,54.55,0.0,8330.0,None,None,0.0
OUT_07012,Western,537.9939999999999,0.0,42.42,0.0,8331.0,None,None,0.0
OUT_04711,Western,77.53620000000001,0.0,24.24,0.0,8332.0,None,None,0.0
OUT_04751,Western,456.4444,0.0,54.55,0.0,8333.0,None,None,0.0
OUT_04788,Western,236.5833,0.0,51.52,0.0,8334.0,None,None,0.0
OUT_04790,Western,679.7256,0.0,51.52,0.0,8335.0,None,None,0.0
OUT_04798,Western,505.95579999999995,0.0,33.33,0.0,8336.0,None,None,0.0
OUT_01642,Western,84.13799999999999,0.0,45.45,0.0,8337.0,None,None,0.0
OUT_01649,Western,87.4543,0.0,27.27,0.0,8338.0,None,None,0.0
OUT_08281,Western,449.97990000000004,0.0,33.33,0.0,8339.0,None,None,0.0
OUT_08287,Western,216.81609999999998,0.0,48.48,0.0,8340.0,None,None,0.0
OUT_08288,Western,190.77140000000003,0.0,39.39,0.0,8341.0,None,None,0.0
OUT_01695,Western,241.8389,0.0,27.27,0.0,8342.0,None,None,0.0
OUT_01698,Western,86.4703,0.0,36.36,0.0,8343.0,None,None,0.0
OUT_04839,Western,72.3634,0.0,24.24,0.0,8344.0,None,None,0.0
OUT_08922,Western,225.1138,0.0,39.39,0.0,8345.0,None,None,0.0
OUT_01762,Western,83.0321,0.0,45.45,0.0,8346.0,None,None,0.0
OUT_01653,Western,207.6499,0.0,30.3,0.0,8347.0,None,None,0.0
OUT_01656,Western,515.1327,0.0,66.67,0.0,8348.0,None,None,0.0
OUT_01665,Western,651.2707,0.0,42.42,0.0,8349.0,None,None,0.0
OUT_01667,Western,161.4932,0.0,100.0,0.0,8350.0,None,None,0.0
OUT_01640,Western,791.9018000000003,0.0,54.55,0.0,8351.0,None,None,0.0
OUT_01641,Western,829.3858,0.0,48.48,0.0,8352.0,None,None,0.0
OUT_04704,Western,391.6818,0.0,54.55,0.0,8353.0,None,None,0.0
OUT_07036,Western,79.3134,0.0,48.48,0.0,8354.0,None,None,0.0
OUT_07045,Western,225.01069999999999,0.0,45.45,0.0,8355.0,None,None,0.0
OUT_04689,Western,70.7696,0.0,33.33,0.0,8356.0,None,None,0.0
OUT_07019,Western,82.2033,0.0,51.52,0.0,8357.0,None,None,0.0
OUT_07023,Western,111.18109999999999,0.0,45.45,0.0,8358.0,None,None,0.0
OUT_07024,Western,192.39679999999998,0.0,51.52,0.0,8359.0,None,None,0.0
OUT_07033,Western,292.3617,0.0,45.45,0.0,8360.0,None,None,0.0
OUT_06978,Western,132.31709999999998,0.0,69.7,0.0,8361.0,None,None,0.0
OUT_06982,Western,72.39769999999999,0.0,27.27,0.0,8362.0,None,None,0.0
OUT_04811,Western,451.4596,0.0,36.36,0.0,8363.0,None,None,0.0
OUT_04869,Western,459.26980000000003,0.0,69.7,0.0,8364.0,None,None,0.0
OUT_06963,Western,156.46089999999998,0.0,39.39,0.0,8365.0,None,None,0.0
OUT_06966,Western,67.5575,0.0,42.42,0.0,8366.0,None,None,0.0
OUT_06972,Western,74.0562,0.0,45.45,0.0,8367.0,None,None,0.0
OUT_04847,Western,76.2504,0.0,33.33,0.0,8368.0,None,None,0.0
OUT_01632,Western,88.893,0.0,39.39,0.0,8369.0,None,None,0.0
OUT_01638,Western,204.9674,0.0,12.12,0.0,8370.0,None,None,0.0
OUT_08296,Western,846.3436000000002,0.0,48.48,0.0,8371.0,None,None,0.0
OUT_08298,Western,707.2361000000001,0.0,42.42,0.0,8372.0,None,None,0.0
OUT_08299,Western,77.0823,0.0,57.58,0.0,8373.0,None,None,0.0
OUT_01607,Western,113.95559999999999,0.0,36.36,0.0,8374.0,None,None,0.0
OUT_01614,Western,64.8083,0.0,48.48,0.0,8375.0,None,None,0.0
OUT_08893,Western,226.51750000000004,0.0,42.42,0.0,8376.0,None,None,0.0
OUT_01598,Western,313.38820000000004,0.0,30.3,0.0,8377.0,None,None,0.0
OUT_01602,Western,196.1683,0.0,45.45,0.0,8378.0,None,None,0.0
OUT_01606,Western,65.5737,0.0,27.27,0.0,8379.0,None,None,0.0
OUT_08315,Western,96.5899,0.0,30.3,0.0,8380.0,None,None,0.0
OUT_08318,Western,80.5493,0.0,33.33,0.0,8381.0,None,None,0.0
OUT_08324,Western,89.7155,0.0,54.55,0.0,8382.0,None,None,0.0
OUT_08970,Western,266.8103,0.0,45.45,0.0,8383.0,None,None,0.0
OUT_01583,Western,229.0305,0.0,36.36,0.0,8384.0,None,None,0.0
OUT_04823,Western,262.324,0.0,36.36,0.0,8385.0,None,None,0.0
OUT_04828,Western,88.1011,0.0,36.36,0.0,8386.0,None,None,0.0
OUT_08266,Western,42.7178,0.0,36.36,0.0,8387.0,None,None,0.0
OUT_08278,Western,908.5621000000001,0.0,51.52,0.0,8388.0,None,None,0.0
OUT_08279,Western,203.46050000000002,0.0,36.36,0.0,8389.0,None,None,0.0
OUT_01585,Western,75.5649,0.0,33.33,0.0,8390.0,None,None,0.0
OUT_00350,Western,531.0465,0.0,36.36,0.0,8391.0,None,None,0.0
OUT_01595,Western,920.633,0.0,30.3,0.0,8392.0,None,None,0.0
OUT_05054,Western,70.56530000000001,0.0,96.97,0.0,8393.0,None,None,0.0
OUT_05059,Western,269.8412,0.0,30.3,0.0,8394.0,None,None,0.0
OUT_00102,Western,461.02899999999994,0.0,30.3,0.0,8395.0,None,None,0.0
OUT_06946,Western,98.6186,0.0,39.39,0.0,8396.0,None,None,0.0
OUT_04874,Western,90.3974,0.0,42.42,0.0,8397.0,None,None,0.0
OUT_04878,Western,84.4039,0.0,39.39,0.0,8398.0,None,None,0.0
OUT_06921,Western,73.48140000000001,0.0,51.52,0.0,8399.0,None,None,0.0
OUT_06928,Western,89.2625,0.0,69.7,0.0,8400.0,None,None,0.0
OUT_08335,Western,196.8973,0.0,39.39,0.0,8401.0,None,None,0.0
OUT_01567,Western,817.0752,0.0,57.58,0.0,8402.0,None,None,0.0
OUT_01570,Western,412.9125,0.0,45.45,0.0,8403.0,None,None,0.0
OUT_01519,Western,95.58890000000001,0.0,42.42,0.0,8404.0,None,None,0.0
OUT_01527,Western,512.2031999999999,0.0,48.48,0.0,8405.0,None,None,0.0
OUT_01543,Western,121.65539999999999,0.0,51.52,0.0,8406.0,None,None,0.0
OUT_01545,Western,274.8096,0.0,39.39,0.0,8407.0,None,None,0.0
OUT_05052,Western,560.6812,0.0,39.39,0.0,8408.0,None,None,0.0
OUT_01626,Western,88.728,0.0,36.36,0.0,8409.0,None,None,0.0
OUT_08345,Western,74.3738,0.0,45.45,0.0,8410.0,None,None,0.0
OUT_01479,Western,118.6913,0.0,30.3,0.0,8411.0,None,None,0.0
OUT_01483,Western,193.33300000000003,0.0,42.42,0.0,8412.0,None,None,0.0
OUT_01487,Western,107.20179999999999,0.0,54.55,0.0,8413.0,None,None,0.0
OUT_01536,Western,92.8735,0.0,39.39,0.0,8414.0,None,None,0.0
OUT_01539,Western,102.3828,0.0,51.52,0.0,8415.0,None,None,0.0
OUT_08327,Western,435.055,0.0,60.61,0.0,8416.0,None,None,0.0
OUT_04849,Western,245.48250000000002,0.0,45.45,0.0,8417.0,None,None,0.0
OUT_04851,Western,223.632,0.0,42.42,0.0,8418.0,None,None,0.0
OUT_04853,Western,893.4567999999997,0.0,39.39,0.0,8419.0,None,None,0.0
OUT_04859,Western,211.3535,0.0,48.48,0.0,8420.0,None,None,0.0
OUT_04860,Western,197.9812,0.0,78.79,0.0,8421.0,None,None,0.0
OUT_04893,Western,205.74740000000003,0.0,54.55,0.0,8422.0,None,None,0.0
OUT_04896,Western,127.5989,0.0,48.48,0.0,8423.0,None,None,0.0
OUT_01618,Western,107.192,0.0,51.52,0.0,8424.0,None,None,0.0
OUT_04982,Western,166.3588,0.0,87.88,0.0,8425.0,None,None,0.0
OUT_04983,Western,325.2584,0.0,51.52,0.0,8426.0,None,None,0.0
OUT_06897,Western,125.6477,0.0,24.24,0.0,8427.0,None,None,0.0
OUT_06900,Western,79.37939999999999,0.0,60.61,0.0,8428.0,None,None,0.0
OUT_06901,Western,183.98130000000003,0.0,51.52,0.0,8429.0,None,None,0.0
OUT_06907,Western,56.3807,0.0,69.7,0.0,8430.0,None,None,0.0
OUT_05012,Western,71.3866,0.0,48.48,0.0,8431.0,None,None,0.0
OUT_05018,Western,179.0639,0.0,33.33,0.0,8432.0,None,None,0.0
OUT_01476,Western,207.8808,0.0,36.36,0.0,8433.0,None,None,0.0
OUT_01478,Western,69.94460000000001,0.0,33.33,0.0,8434.0,None,None,0.0
OUT_08363,Western,93.7855,0.0,39.39,0.0,8435.0,None,None,0.0
OUT_01490,Western,207.17319999999995,0.0,39.39,0.0,8436.0,None,None,0.0
OUT_01492,Western,107.1984,0.0,27.27,0.0,8437.0,None,None,0.0
OUT_05144,Western,102.19819999999999,0.0,48.48,0.0,8438.0,None,None,0.0
OUT_06912,Western,40.8093,0.0,51.52,0.0,8439.0,None,None,0.0
OUT_04969,Western,198.61580000000004,0.0,39.39,0.0,8440.0,None,None,0.0
OUT_01422,Western,86.7873,0.0,33.33,0.0,8441.0,None,None,0.0
OUT_01426,Western,88.5392,0.0,27.27,0.0,8442.0,None,None,0.0
OUT_01430,Western,122.8295,0.0,24.24,0.0,8443.0,None,None,0.0
OUT_08369,Western,83.8344,0.0,36.36,0.0,8444.0,None,None,0.0
OUT_08371,Western,195.6995,0.0,45.45,0.0,8445.0,None,None,0.0
OUT_08373,Western,64.6151,0.0,36.36,0.0,8446.0,None,None,0.0
OUT_08376,Western,91.54310000000001,0.0,57.58,0.0,8447.0,None,None,0.0
OUT_01467,Western,135.1172,0.0,33.33,0.0,8448.0,None,None,0.0
OUT_06934,Western,79.272,0.0,54.55,0.0,8449.0,None,None,0.0
OUT_04913,Western,473.3091,0.0,30.3,0.0,8450.0,None,None,0.0
OUT_00041,Western,1044.7983,0.0,54.55,0.0,8451.0,None,None,0.0
OUT_04924,Western,446.24479999999994,0.0,45.45,0.0,8452.0,None,None,0.0
OUT_04996,Western,251.57729999999998,0.0,42.42,0.0,8453.0,None,None,0.0
OUT_04943,Western,101.3588,0.0,27.27,0.0,8454.0,None,None,0.0
OUT_01555,Western,129.8826,0.0,36.36,0.0,8455.0,None,None,0.0
OUT_01417,Western,200.4101,0.0,30.3,0.0,8456.0,None,None,0.0
OUT_05123,Western,158.3303,0.0,39.39,0.0,8457.0,None,None,0.0
OUT_05125,Western,97.2541,0.0,39.39,0.0,8458.0,None,None,0.0
OUT_05154,Western,66.0623,0.0,18.18,0.0,8459.0,None,None,0.0
OUT_05155,Western,267.9404,0.0,36.36,0.0,8460.0,None,None,0.0
OUT_05157,Western,780.3036000000002,0.0,39.39,0.0,8461.0,None,None,0.0
OUT_05158,Western,74.12459999999999,0.0,48.48,0.0,8462.0,None,None,0.0
OUT_05111,Western,68.72070000000001,0.0,24.24,0.0,8463.0,None,None,0.0
OUT_05186,Western,483.95459999999997,0.0,42.42,0.0,8464.0,None,None,0.0
OUT_05194,Western,208.13510000000002,0.0,54.55,0.0,8465.0,None,None,0.0
OUT_05195,Western,235.96609999999998,0.0,51.52,0.0,8466.0,None,None,0.0
OUT_05197,Western,412.9438,0.0,30.3,0.0,8467.0,None,None,0.0
OUT_06875,Western,93.0045,0.0,45.45,0.0,8468.0,None,None,0.0
OUT_06885,Western,65.86580000000001,0.0,27.27,0.0,8469.0,None,None,0.0
OUT_05064,Western,255.51800000000003,0.0,48.48,0.0,8470.0,None,None,0.0
OUT_05081,Western,110.5674,0.0,45.45,0.0,8471.0,None,None,0.0
OUT_05118,Western,181.2302,0.0,69.7,0.0,8472.0,None,None,0.0
OUT_01395,Western,161.88299999999998,0.0,39.39,0.0,8473.0,None,None,0.0
OUT_01398,Western,126.1868,0.0,33.33,0.0,8474.0,None,None,0.0
OUT_01400,Western,518.3146999999999,0.0,60.61,0.0,8475.0,None,None,0.0
OUT_08397,Western,53.958299999999994,0.0,48.48,0.0,8476.0,None,None,0.0
OUT_08403,Western,121.19829999999999,0.0,54.55,0.0,8477.0,None,None,0.0
OUT_08419,Western,118.4109,0.0,33.33,0.0,8478.0,None,None,0.0
OUT_01433,Western,78.25999999999999,0.0,39.39,0.0,8479.0,None,None,0.0
OUT_01435,Western,90.6646,0.0,27.27,0.0,8480.0,None,None,0.0
OUT_05026,Western,244.2079,0.0,30.3,0.0,8481.0,None,None,0.0
OUT_01498,Western,200.95889999999997,0.0,57.58,0.0,8482.0,None,None,0.0
OUT_01403,Western,241.1674,0.0,45.45,0.0,8483.0,None,None,0.0
OUT_01407,Western,93.8315,0.0,42.42,0.0,8484.0,None,None,0.0
OUT_01410,Western,527.9707,0.0,36.36,0.0,8485.0,None,None,0.0
OUT_01414,Western,87.6574,0.0,48.48,0.0,8486.0,None,None,0.0
OUT_01353,Western,103.8118,0.0,51.52,0.0,8487.0,None,None,0.0
OUT_08422,Western,138.81380000000001,0.0,48.48,0.0,8488.0,None,None,0.0
OUT_06848,Western,95.1363,0.0,51.52,0.0,8489.0,None,None,0.0
OUT_05200,Western,67.1876,0.0,39.39,0.0,8490.0,None,None,0.0
OUT_05213,Western,82.3137,0.0,39.39,0.0,8491.0,None,None,0.0
OUT_06823,Western,223.8487,0.0,39.39,0.0,8492.0,None,None,0.0
OUT_05247,Western,78.37060000000001,0.0,45.45,0.0,8493.0,None,None,0.0
OUT_05192,Western,224.08769999999998,0.0,45.45,0.0,8494.0,None,None,0.0
OUT_00142,Western,535.4915,0.0,69.7,0.0,8495.0,None,None,0.0
OUT_01373,Western,184.10309999999998,0.0,45.45,0.0,8496.0,None,None,0.0
OUT_01355,Western,467.9488,0.0,54.55,0.0,8497.0,None,None,0.0
OUT_01358,Western,193.1412,0.0,24.24,0.0,8498.0,None,None,0.0
OUT_01363,Western,83.9076,0.0,42.42,0.0,8499.0,None,None,0.0
OUT_05261,Western,109.1834,0.0,39.39,0.0,8500.0,None,None,0.0
OUT_05264,Western,501.7868,0.0,51.52,0.0,8501.0,None,None,0.0
OUT_05162,Western,521.9472000000001,0.0,42.42,0.0,8502.0,None,None,0.0
OUT_05184,Western,105.5221,0.0,27.27,0.0,8503.0,None,None,0.0
OUT_06831,Western,180.2224,0.0,60.61,0.0,8504.0,None,None,0.0
OUT_01287,Western,502.9353,0.0,42.42,0.0,8505.0,None,None,0.0
OUT_01292,Western,483.9105,0.0,39.39,0.0,8506.0,None,None,0.0
OUT_01345,Western,92.8397,0.0,30.3,0.0,8507.0,None,None,0.0
OUT_00143,Western,562.2774,0.0,42.42,0.0,8508.0,None,None,0.0
OUT_01382,Western,466.95469999999995,0.0,48.48,0.0,8509.0,None,None,0.0
OUT_08983,Western,152.55159999999998,0.0,51.52,0.0,8510.0,None,None,0.0
OUT_01326,Western,79.12780000000001,0.0,63.64,0.0,8511.0,None,None,0.0
OUT_01333,Western,84.38589999999999,0.0,54.55,0.0,8512.0,None,None,0.0
OUT_05136,Western,168.48060000000004,0.0,36.36,0.0,8513.0,None,None,0.0
OUT_01444,Western,167.87189999999998,0.0,60.61,0.0,8514.0,None,None,0.0
OUT_01445,Western,212.0356,0.0,48.48,0.0,8515.0,None,None,0.0
OUT_08393,Western,63.0864,0.0,24.24,0.0,8516.0,None,None,0.0
OUT_08446,Western,179.0582,0.0,39.39,0.0,8517.0,None,None,0.0
OUT_08448,Western,256.4826,0.0,45.45,0.0,8518.0,None,None,0.0
OUT_08451,Western,189.40779999999998,0.0,45.45,0.0,8519.0,None,None,0.0
OUT_08453,Western,110.94279999999999,0.0,21.21,0.0,8520.0,None,None,0.0
OUT_05272,Western,521.1502,0.0,45.45,0.0,8521.0,None,None,0.0
OUT_05275,Western,91.9264,0.0,51.52,0.0,8522.0,None,None,0.0
OUT_05278,Western,62.926899999999996,0.0,42.42,0.0,8523.0,None,None,0.0
OUT_05280,Western,715.6104,0.0,54.55,0.0,8524.0,None,None,0.0
OUT_05315,Western,156.9369,0.0,42.42,0.0,8525.0,None,None,0.0
OUT_05317,Western,115.3135,0.0,48.48,0.0,8526.0,None,None,0.0
OUT_01302,Western,152.1564,0.0,39.39,0.0,8527.0,None,None,0.0
OUT_01304,Western,469.72580000000005,0.0,51.52,0.0,8528.0,None,None,0.0
OUT_05242,Western,69.5145,0.0,48.48,0.0,8529.0,None,None,0.0
OUT_05244,Western,231.83750000000003,0.0,45.45,0.0,8530.0,None,None,0.0
OUT_00028,Western,1382.6843,0.0,48.48,0.0,8531.0,None,None,0.0
OUT_00141,Western,426.4503,0.0,39.39,0.0,8532.0,None,None,0.0
OUT_06814,Western,74.0527,0.0,18.18,0.0,8533.0,None,None,0.0
OUT_06816,Western,180.45099999999996,0.0,45.45,0.0,8534.0,None,None,0.0
OUT_06817,Western,527.4364,0.0,42.42,0.0,8535.0,None,None,0.0
OUT_05268,Western,79.46340000000001,0.0,48.48,0.0,8536.0,None,None,0.0
OUT_01309,Western,113.22949999999999,0.0,36.36,0.0,8537.0,None,None,0.0
OUT_01255,Western,85.9204,0.0,63.64,0.0,8538.0,None,None,0.0
OUT_01299,Western,613.5187000000001,0.0,60.61,0.0,8539.0,None,None,0.0
OUT_01300,Western,131.46020000000001,0.0,36.36,0.0,8540.0,None,None,0.0
OUT_01301,Western,86.1658,0.0,48.48,0.0,8541.0,None,None,0.0
OUT_00067,Western,521.6588,0.0,66.67,0.0,8542.0,None,None,0.0
OUT_05336,Western,175.87290000000002,0.0,45.45,0.0,8543.0,None,None,0.0
OUT_05226,Western,86.75129999999999,0.0,51.52,0.0,8544.0,None,None,0.0
OUT_08472,Western,202.49960000000004,0.0,60.61,0.0,8545.0,None,None,0.0
OUT_08479,Western,199.9414,0.0,27.27,0.0,8546.0,None,None,0.0
OUT_08481,Western,81.45150000000001,0.0,45.45,0.0,8547.0,None,None,0.0
OUT_01224,Western,201.65009999999998,0.0,69.7,0.0,8548.0,None,None,0.0
OUT_01263,Western,507.57719999999995,0.0,51.52,0.0,8549.0,None,None,0.0
OUT_01270,Western,520.9938999999999,0.0,45.45,0.0,8550.0,None,None,0.0
OUT_01275,Western,120.8222,0.0,48.48,0.0,8551.0,None,None,0.0
OUT_01281,Western,200.5577,0.0,45.45,0.0,8552.0,None,None,0.0
OUT_06788,Western,71.2468,0.0,48.48,0.0,8553.0,None,None,0.0
OUT_00068,Western,494.0528,0.0,33.33,0.0,8554.0,None,None,0.0
OUT_06766,Western,211.9618,0.0,84.85,0.0,8555.0,None,None,0.0
OUT_08944,Western,354.8723,0.0,45.45,0.0,8556.0,None,None,0.0
OUT_05325,Western,546.1889,0.0,39.39,0.0,8557.0,None,None,0.0
OUT_00110,Western,526.1192,0.0,84.85,0.0,8558.0,None,None,0.0
OUT_01235,Western,141.607,0.0,21.21,0.0,8559.0,None,None,0.0
OUT_01238,Western,205.81470000000002,0.0,45.45,0.0,8560.0,None,None,0.0
OUT_05446,Western,88.4068,0.0,45.45,0.0,8561.0,None,None,0.0
OUT_05383,Western,112.88530000000002,0.0,45.45,0.0,8562.0,None,None,0.0
OUT_05296,Western,81.9945,0.0,45.45,0.0,8563.0,None,None,0.0
OUT_05299,Western,465.28799999999995,0.0,36.36,0.0,8564.0,None,None,0.0
OUT_05305,Western,255.9629,0.0,51.52,0.0,8565.0,None,None,0.0
OUT_06774,Western,265.8023,0.0,54.55,0.0,8566.0,None,None,0.0
OUT_06786,Western,101.5407,0.0,27.27,0.0,8567.0,None,None,0.0
OUT_06787,Western,109.5419,0.0,36.36,0.0,8568.0,None,None,0.0
OUT_08517,Western,512.7998,0.0,63.64,0.0,8569.0,None,None,0.0
OUT_08518,Western,203.0568,0.0,42.42,0.0,8570.0,None,None,0.0
OUT_01243,Western,80.8805,0.0,78.79,0.0,8571.0,None,None,0.0
OUT_01247,Western,68.8847,0.0,48.48,0.0,8572.0,None,None,0.0
OUT_01248,Western,56.933099999999996,0.0,66.67,0.0,8573.0,None,None,0.0
OUT_08494,Western,121.56909999999999,0.0,54.55,0.0,8574.0,None,None,0.0
OUT_01232,Western,93.60249999999999,0.0,39.39,0.0,8575.0,None,None,0.0
OUT_01233,Western,252.2969,0.0,30.3,0.0,8576.0,None,None,0.0
OUT_01191,Western,213.89099999999996,0.0,18.18,0.0,8577.0,None,None,0.0
OUT_01196,Western,41.5238,0.0,30.3,0.0,8578.0,None,None,0.0
OUT_01201,Western,114.2193,0.0,33.33,0.0,8579.0,None,None,0.0
OUT_01202,Western,84.1181,0.0,33.33,0.0,8580.0,None,None,0.0
OUT_08507,Western,107.81280000000001,0.0,45.45,0.0,8581.0,None,None,0.0
OUT_08510,Western,130.4588,0.0,45.45,0.0,8582.0,None,None,0.0
OUT_08511,Western,55.3999,0.0,66.67,0.0,8583.0,None,None,0.0
OUT_08514,Western,130.9369,0.0,42.42,0.0,8584.0,None,None,0.0
OUT_05392,Western,197.42340000000002,0.0,69.7,0.0,8585.0,None,None,0.0
OUT_05393,Western,225.30010000000001,0.0,39.39,0.0,8586.0,None,None,0.0
OUT_05397,Western,68.0529,0.0,33.33,0.0,8587.0,None,None,0.0
OUT_06731,Western,93.8466,0.0,36.36,0.0,8588.0,None,None,0.0
OUT_05437,Western,101.9547,0.0,51.52,0.0,8589.0,None,None,0.0
OUT_05439,Western,220.9328,0.0,30.3,0.0,8590.0,None,None,0.0
OUT_05547,Western,102.0488,0.0,15.15,0.0,8591.0,None,None,0.0
OUT_06717,Western,221.12220000000002,0.0,24.24,0.0,8592.0,None,None,0.0
OUT_05353,Western,80.2706,0.0,30.3,0.0,8593.0,None,None,0.0
OUT_05359,Western,85.5521,0.0,45.45,0.0,8594.0,None,None,0.0
OUT_05360,Western,163.3987,0.0,30.3,0.0,8595.0,None,None,0.0
OUT_05366,Western,793.1007999999999,0.0,30.3,0.0,8596.0,None,None,0.0
OUT_06736,Western,585.9893,0.0,48.48,0.0,8597.0,None,None,0.0
OUT_06747,Western,419.73359999999997,0.0,33.33,0.0,8598.0,None,None,0.0
OUT_06757,Western,73.36680000000001,0.0,33.33,0.0,8599.0,None,None,0.0
OUT_05390,Western,138.9651,0.0,36.36,0.0,8600.0,None,None,0.0
OUT_08535,Western,78.9616,0.0,36.36,0.0,8601.0,None,None,0.0
OUT_08540,Western,529.3507,0.0,39.39,0.0,8602.0,None,None,0.0
OUT_01208,Western,124.16460000000001,0.0,39.39,0.0,8603.0,None,None,0.0
OUT_01215,Western,507.61429999999996,0.0,48.48,0.0,8604.0,None,None,0.0
OUT_05502,Western,64.06880000000001,0.0,60.61,0.0,8605.0,None,None,0.0
OUT_05503,Western,86.7148,0.0,57.58,0.0,8606.0,None,None,0.0
OUT_05505,Western,292.9252,0.0,39.39,0.0,8607.0,None,None,0.0
OUT_05507,Western,58.05919999999999,0.0,33.33,0.0,8608.0,None,None,0.0
OUT_01239,Western,477.1452,0.0,66.67,0.0,8609.0,None,None,0.0
OUT_08546,Western,99.3337,0.0,24.24,0.0,8610.0,None,None,0.0
OUT_00134,Western,525.744,0.0,36.36,0.0,8611.0,None,None,0.0
OUT_01132,Western,99.4416,0.0,24.24,0.0,8612.0,None,None,0.0
OUT_01136,Western,118.62130000000002,0.0,60.61,0.0,8613.0,None,None,0.0
OUT_01139,Western,86.6626,0.0,24.24,0.0,8614.0,None,None,0.0
OUT_01142,Western,193.7069,0.0,84.85,0.0,8615.0,None,None,0.0
OUT_08533,Western,110.0813,0.0,33.33,0.0,8616.0,None,None,0.0
OUT_01148,Western,227.38569999999999,0.0,36.36,0.0,8617.0,None,None,0.0
OUT_01155,Western,106.4456,0.0,30.3,0.0,8618.0,None,None,0.0
OUT_01157,Western,245.6963,0.0,48.48,0.0,8619.0,None,None,0.0
OUT_05655,Western,444.3194,0.0,45.45,0.0,8620.0,None,None,0.0
OUT_05663,Western,99.62129999999999,0.0,51.52,0.0,8621.0,None,None,0.0
OUT_05608,Western,186.10340000000002,0.0,39.39,0.0,8622.0,None,None,0.0
OUT_06669,Western,100.6785,0.0,48.48,0.0,8623.0,None,None,0.0
OUT_06674,Western,69.6265,0.0,33.33,0.0,8624.0,None,None,0.0
OUT_08564,Western,380.96189999999996,0.0,0.0,0.0,8625.0,None,None,0.0
OUT_08566,Western,221.58640000000003,0.0,33.33,0.0,8626.0,None,None,0.0
OUT_08567,Western,97.6718,0.0,36.36,0.0,8627.0,None,None,0.0
OUT_01116,Western,265.4924,0.0,39.39,0.0,8628.0,None,None,0.0
OUT_01118,Western,73.4768,0.0,48.48,0.0,8629.0,None,None,0.0
OUT_01120,Western,94.2864,0.0,54.55,0.0,8630.0,None,None,0.0
OUT_01124,Western,903.7829000000002,0.0,66.67,0.0,8631.0,None,None,0.0
OUT_01126,Western,97.7234,0.0,57.58,0.0,8632.0,None,None,0.0
OUT_05461,Western,220.48740000000004,0.0,45.45,0.0,8633.0,None,None,0.0
OUT_05483,Western,371.3903,0.0,30.3,0.0,8634.0,None,None,0.0
OUT_01163,Western,65.5839,0.0,42.42,0.0,8635.0,None,None,0.0
OUT_00075,Western,459.58279999999996,0.0,51.52,0.0,8636.0,None,None,0.0
OUT_08579,Western,93.3957,0.0,39.39,0.0,8637.0,None,None,0.0
OUT_08580,Western,94.1878,0.0,33.33,0.0,8638.0,None,None,0.0
OUT_01069,Western,173.30790000000002,0.0,42.42,0.0,8639.0,None,None,0.0
